sttn_id,stop_number
850,04723
8500000,21248
8501,01134
8501000,08402
8501003,09005
8501005,09007
8501007,09009
8501011,07435
8501012,07434
8501013,07433
8501014,07432
8501015,20240
8501016,03334
8501017,04253
8501018,23398
8501019,23399
8501020,24488
8501021,24487
8501022,21354
8501023,21355
8501027,14347
8501028,14349
8501029,14351
8501030,14352
8501031,14353
8501032,14350
8501033,14348
8501034,14346
8501036,21305
8501037,21351
8501038,21352
8501039,21353
8501040,08401
8501041,08403
8501042,10333
8501043,10334
8501045,07437
8501050,18232
8501051,18233
8501058,09311
8501059,09310
8501060,07438
8501061,25342
8501062,25343
8501066,25012
8501067,25010
8501068,25008
8501069,25006
8501071,25002
8501087,25001
8501089,25005
8501090,25007
8501091,25009
8501092,25011
8501093,19430
8501136,22404
8501137,22405
8501143,11507
8501145,11509
8501147,21356
8501148,21357
8501149,21358
8501150,03344
8501151,25344
8501152,25345
8501153,25346
8501154,11475
8501155,11474
8501156,04257
8501157,04256
8501158,11192
8501159,11200
8501161,09312
8501164,20250
8501165,20251
8501166,21359
8501171,19437
8501172,19439
8501173,19451
8501174,19453
8501175,19452
8501176,19450
8501177,19438
8501178,19436
8501179,19435
8501180,19434
8501181,17289
8501182,05113
8501183,05114
8501184,05115
8501185,05133
8501186,05132
8501187,07439
8501190,18238
8501191,18237
8501192,18234
8501193,18235
8501194,18236
8501196,19455
8501197,19454
8501199,19456
8501200,19457
8501201,19458
8501253,14360
8501259,02280
8501260,23155
8501261,21361
8501262,21360
8501263,19821
8501270,06021
8501271,16451
8501272,13026
8501273,13028
8501275,13033
8501276,13034
8501277,13036
8501278,13038
8501279,13039
8501280,02281
8501281,01169
8501282,13037
8501283,13035
8501284,13032
8501285,13040
8501286,13029
8501287,13027
8501289,20248
8501290,10336
8501291,10735
8501293,06426
8501298,02282
8501299,10337
8501300,09313
8501301,09314
8501302,13327
8501303,13328
8501304,25347
8501309,10172
8501324,13030
8501325,13329
8501326,21364
8501336,02285
8501337,02284
8501340,08404
8501341,12472
8501365,22424
8501366,22667
8501367,22604
8501368,22601
8501369,22602
8501371,16453
8501373,20252
8501374,24491
8501375,24103
8501376,24104
8501377,09013
8501378,06424
8501385,21812
8501386,17259
8501387,17260
8501388,17261
8501389,18994
8501392,21367
8501394,17899
8501395,04298
8501396,23200
8501397,23290
8501428,12473
8501432,16014
8501433,16016
8501434,16015
8501435,11931
8501438,12474
8501439,08369
8501440,08359
8501457,23463
8501458,23464
8501459,23446
8501460,23471
8501461,23447
8501462,23448
8501463,23480
8501464,23482
8501471,23409
8501475,13332
8501476,25348
8501477,25349
8501478,25357
8501479,25358
8501480,25359
8501481,25360
8501482,25361
8501483,25362
8501484,25363
8501485,25364
8501487,10335
8501496,10340
8501497,05117
8501498,05119
8501499,03345
8501502,19300
8501504,11170
8501505,21369
8501506,06779
8501507,22284
8501509,22372
8501514,05271
8501515,05270
8501516,05269
8501517,05268
8501518,01001
8501519,25365
8501520,25367
8501521,25369
8501522,25370
8501523,25368
8501524,25366
8501525,15157
8501526,10105
8501527,14314
8501528,14315
8501529,18239
8501530,13334
8501531,13335
8501532,17315
8501533,17314
8501534,20253
8501535,15238
8501536,17262
8501549,22283
8501567,07442
8501568,07447
8501573,07299
8501574,07300
8501575,07133
8501576,14361
8501577,18240
8501592,22401
8501593,22402
8501594,22403
8501599,25350
8501600,25351
8501601,25352
8501602,25353
8501604,22605
8501607,07440
8501619,21370
8501621,22347
8501622,22607
8501624,23525
8501625,23281
8501626,23269
8501627,04110
8501629,19136
8501631,02149
8501633,23431
8501634,23512
8501636,04234
8501637,04227
8501644,04301
8501645,04302
8501646,21371
8501658,10341
8501660,15239
8501662,07448
8501663,07451
8501664,07453
8501665,07455
8501666,07456
8501667,07454
8501668,07452
8501669,07450
8501670,07458
8501671,07460
8501672,07459
8501673,07457
8501683,14134
8501684,14135
8501689,14213
8501691,16702
8501692,16703
8501693,16704
8501694,16705
8501696,22116
8501697,12476
8501698,12477
8501699,05233
8501718,20128
8501719,12478
8501722,02286
8501723,11459
8501724,04304
8501725,24498
8501726,14219
8501729,16706
8501730,24408
8501731,24409
8501738,07461
8501739,17932
8501740,17717
8501741,19362
8501742,19291
8501743,19289
8501745,13336
8501746,18113
8501747,18115
8501748,24435
8501760,13046
8501761,13044
8501762,13042
8501763,14067
8501764,14068
8501765,13045
8501766,02006
8501774,23422
8501775,23884
8501776,23543
8501779,13338
8501780,24233
8501781,24490
8501782,24489
8501784,08405
8501786,16707
8501787,04303
8501788,04305
8501789,25373
8501790,25371
8501791,25372
8501794,24460
8501795,24461
8501796,19219
8501797,08309
8501798,08311
8501799,08314
8501800,01292
8501801,07418
8501802,07550
8501803,07462
8501804,22476
8501805,14184
8501808,23483
8501809,23474
8501810,23595
8501811,23479
8501812,23491
8501813,23484
8501814,12481
8501815,12480
8501816,12479
8501851,06288
8501852,06356
8501853,22977
8501866,03346
8501867,21373
8501868,01291
8501869,11457
8501878,24367
8501879,24368
8501882,02288
8501884,06423
8501911,05192
8501926,16020
8501927,16019
8501928,16018
8501929,16017
8501930,11174
8501931,11172
8501945,16435
8501946,01165
8501956,17246
8501957,13339
8501960,20249
8501961,19306
8501962,21160
8501963,23529
8501964,08238
8501965,24450
8501966,07554
8501968,11482
8501984,22774
8501987,10301
8501990,04306
8501991,24653
8501992,24654
8501994,16394
8501995,16396
8501996,16397
8501997,16398
8501998,16399
8501999,11504
8502000,13143
8502004,17312
8502005,17311
8502007,22779
8502010,14363
8502011,14362
8502018,02641
8502021,15358
8502030,05249
8502031,24395
8502033,21375
8502035,14131
8502036,14133
8502037,14136
8502038,14137
8502039,14138
8502040,14139
8502041,14140
8502042,14147
8502043,14148
8502044,21376
8502047,15718
8502048,15373
8502049,18227
8502050,11433
8502051,11401
8502056,17156
8502057,17157
8502058,17158
8502059,16395
8502060,07463
8502061,07464
8502064,24510
8502065,17150
8502071,25783
8502073,22641
8502074,22640
8502075,19188
8502076,07467
8502077,08363
8502081,23150
8502082,23320
8502090,07465
8502091,07466
8502092,04166
8502093,04167
8502094,19360
8502098,23405
8502111,24410
8502112,24413
8502113,24412
8502114,24415
8502115,24414
8502116,24417
8502117,24416
8502118,24419
8502119,24418
8502120,15556
8502127,14343
8502128,14342
8502129,16156
8502130,16157
8502131,16163
8502132,12478
8502133,13047
8502134,01006
8502135,01007
8502136,01008
8502137,08406
8502139,14364
8502140,19600
8502141,03554
8502143,03570
8502144,23849
8502145,23850
8502151,12112
8502152,12113
8502155,19304
8502157,19336
8502158,19251
8502159,19483
8502160,19252
8502161,19774
8502162,19353
8502163,19338
8502164,19888
8502165,17515
8502166,17552
8502167,17682
8502168,17697
8502169,17367
8502170,17468
8502171,17846
8502172,06507
8502174,23442
8502175,21127
8502176,16609
8502177,16700
8502178,16608
8502179,16606
8502183,04105
8502185,06107
8502186,08408
8502187,08409
8502200,25202
8502205,21377
8502208,12560
8502209,21378
8502213,07125
8502214,18144
8502215,18145
8502216,12723
8502217,13340
8502218,19429
8502219,01009
8502220,01011
8502221,01013
8502222,01015
8502223,01017
8502224,01019
8502225,01021
8502226,01023
8502227,01022
8502228,01020
8502229,01018
8502230,01016
8502231,01014
8502232,01012
8502233,01010
8502234,12475
8502235,16022
8502236,16021
8502239,04698
8502256,17221
8502257,17222
8502264,05008
8502265,05010
8502266,05012
8502267,05011
8502268,05009
8502270,15143
8502271,16100
8502272,24439
8502273,24440
8502274,24199
8502275,16450
8502282,07415
8502283,12225
8502284,17400
8502286,12295
8502287,14982
8502291,01124
8502294,08218
8502295,09255
8502296,10806
8502297,10808
8502298,11596
8502299,11601
8502300,09256
8502303,24337
8502304,24441
8502305,24443
8502306,24338
8502307,24339
8502309,22026
8502310,22028
8502311,21028
8502312,21027
8502313,23573
8502314,23731
8502315,17401
8502316,16263
8502317,24442
8502318,17151
8502320,18863
8502322,17899
8502324,16400
8502325,25330
8502326,25331
8502327,20233
8502328,20235
8502331,18699
8502332,10587
8502335,24281
8502339,19515
8502352,12867
8502391,17364
8502392,17363
8502393,14593
8502394,14855
8502395,17359
8502396,17360
8502398,12498
8502406,17389
8502413,17160
8502417,16301
8502420,23489
8502425,18151
8502428,16387
8502429,16385
8502430,16386
8502431,16388
8502436,03905
8502438,02904
8502487,02908
8502512,17370
8502513,17371
8502514,12499
8502523,08239
8502524,08242
8502530,24118
8502531,24117
8502532,06776
8502539,22612
8502540,20963
8502542,07551
8502545,02289
8502551,01500
8502552,01513
8502553,01522
8502554,01533
8502555,01544
8502556,01553
8502557,01561
8502558,01567
8502559,01573
8502560,01580
8502561,01586
8502562,01593
8502563,01607
8502564,01698
8502565,01723
8502566,01732
8502567,01795
8502568,01802
8502569,01809
8502570,01816
8502571,01823
8502572,01830
8502573,01836
8502574,01842
8502577,01297
8502579,22861
8502580,15401
8502581,15408
8502582,19582
8502583,19588
8502584,19741
8502585,17712
8502587,17804
8502588,17458
8502590,17806
8502592,17809
8502593,16102
8502594,16107
8502595,16108
8502596,16613
8502597,16619
8502600,06780
8502601,06781
8502608,11590
8502609,10747
8502610,10564
8502611,25338
8502612,06115
8502613,06999
8502614,06297
8502616,22200
8502618,17161
8502619,17802
8502620,17808
8502622,25299
8502623,25298
8502624,25116
8502625,25114
8502626,25113
8502627,25115
8502628,25297
8502629,25300
8502630,17835
8502632,05272
8502633,05273
8502637,12296
8502638,24421
8502639,24422
8502641,25013
8502642,25014
8502643,25374
8502644,20254
8502650,24320
8502651,24321
8502652,01209
8502653,25378
8502654,25376
8502655,25753
8502656,25375
8502657,25377
8502658,25379
8502660,11262
8502661,11242
8502662,24122
8502663,03347
8502667,24426
8502668,24425
8502669,24424
8502670,24427
8502671,22415
8502672,22426
8502673,24500
8502674,24503
8502675,24506
8502678,17456
8502679,17178
8502680,17249
8502681,21379
8502682,12470
8502683,25722
8502688,25381
8502689,14096
8502690,14097
8502691,14098
8502692,14099
8502693,02099
8502694,05499
8502695,13499
8502696,12900
8502697,18598
8502700,22608
8502708,13499
8502709,08352
8502710,08351
8502713,24398
8502714,02291
8502717,13341
8502719,17162
8502722,25387
8502723,25385
8502724,25383
8502725,25382
8502726,25384
8502727,25386
8502735,08353
8502753,24182
8502754,24336
8502755,24238
8502756,24151
8502757,06311
8502758,15370
8502759,15372
8502761,19341
8502762,07444
8502763,07443
8502764,07446
8502830,08410
8502831,08411
8502832,08412
8502836,23960
8502837,10342
8502838,10343
8502839,08243
8502840,08244
8502842,06310
8502843,23572
8502845,16201
8502852,21002
8502853,24423
8502854,24405
8502855,24192
8502856,24198
8502857,24428
8502862,04574
8502865,16023
8502866,16024
8502871,12241
8502872,12242
8502874,14712
8502875,14745
8502884,01119
8502885,01601
8502886,01602
8502887,01603
8502889,24341
8502890,24376
8502891,05265
8502892,05167
8502893,05166
8502895,03121
8502896,19851
8502897,03143
8502898,03120
8502900,05299
8502901,17244
8502903,10414
8502904,10412
8502905,10411
8502906,10413
8502908,10341
8502909,10340
8502913,22614
8502916,22613
8502918,23849
8502919,25388
8502920,05298
8502921,19285
8502922,19301
8502923,19871
8502924,19872
8502931,24509
8502932,24399
8502934,19997
8502935,22341
8502937,01280
8502938,01604
8502939,35331
8502945,17490
8502965,02135
8502967,07142
8502968,07136
8502969,07138
8502971,06138
8502975,23440
8502976,23441
8502980,19853
8502981,19556
8502982,19854
8502983,19862
8502985,19751
8502986,19877
8502988,05256
8502989,05257
8502990,04115
8502991,11241
8502992,12451
8502993,24306
8502998,17198
8502999,18218
8503003,23872
8503004,23597
8503005,23600
8503006,22041
8503007,22039
8503008,22037
8503009,22035
8503010,22036
8503011,22038
8503012,22040
8503013,22042
8503014,04307
8503015,20983
8503017,05259
8503025,16972
8503030,07202
8503031,17267
8503033,23467
8503036,12101
8503037,20213
8503038,22905
8503054,10339
8503062,13041
8503065,05195
8503066,05196
8503067,05197
8503068,02291
8503086,19134
8503087,07551
8503089,05170
8503090,25200
8503095,02234
8503113,11990
8503120,24304
8503121,23866
8503122,10519
8503123,22408
8503169,11995
8503170,11664
8503171,11994
8503189,03252
8503190,24383
8503191,24342
8503193,17483
8503194,25275
8503195,25610
8503196,25273
8503197,25271
8503198,25269
8503199,25209
8503200,25207
8503201,24904
8503202,24907
8503203,25206
8503204,25208
8503205,25268
8503206,25270
8503207,25272
8503209,25274
8503226,23444
8503229,16975
8503231,23478
8503232,16101
8503243,14628
8503245,22045
8503246,22043
8503247,22044
8503248,22046
8503251,23857
8503254,12326
8503255,12325
8503274,25276
8503275,25278
8503276,25279
8503277,25277
8503294,25294
8503295,25301
8503296,25293
8503308,06120
8503309,25304
8503310,25306
8503311,25307
8503312,25305
8503313,10220
8503314,16289
8503315,14946
8503316,14952
8503317,14959
8503318,14555
8503319,14556
8503320,14276
8503321,14508
8503322,14534
8503323,14562
8503325,14595
8503327,14572
8503328,23451
8503329,24920
8503330,24919
8503331,24918
8503332,24922
8503333,24921
8503334,24923
8503335,06108
8503336,06139
8503337,12470
8503340,13583
8503346,06425
8503352,12136
8503353,17163
8503356,23460
8503386,24501
8503388,21842
8503390,22308
8503391,22556
8503392,25566
8503394,22209
8503395,23452
8510,03237
852,04781
8523,03248
853,04721
8530,20194
8534,03241
8538,03134
8541,03240
8545,03236
855,19017
8552,03235
8587,01156
8589,02102
8596,01163
8598,21101
8599,03119
8600000,21248
8601150,03344
8601166,21359
8601271,16451
8601290,10336
8601326,21364
8601362,01295
8601365,22424
8601366,22667
8601367,22604
8601392,21367
8601505,21369
8601530,13334
8601619,21370
8601852,06356
8602065,17150
8602273,24440
8602284,17400
8602332,10587
8602340,17130
8602389,17361
8602390,17362
8602662,24122
8602663,03347
8602667,24426
8602668,24425
8602669,24424
8602670,24427
8602714,02291
8602852,21002
8602855,24192
8602945,17490
8602967,07142
8602968,07136
8602969,07138
8603346,19853
8606,03231
8611145,06143
8625,02106
8626,03125
8630,03124
8635,01157
8639,01162
8642,03126
8645,03129
8654,03128
8655,03229
8656,03230
8672139,06212
8673036,06144
8675470,06308
8675471,06309
8694,03209
8697,03208
87,23781
8720,02134
8722,02133
8729,01125
8733,01159
8735,02120
8745,03199
8752,03185
8756,03200
8767,03201
8773,03202
8780,03203
8785,02215
8794,03168
8796,02157
8798,21161
8801,03167
8818,01203
8824,22225
8828,03170
8830,03169
8833,03172
8836,03187
8838,03186
8839,02156
8842,03171
8845,22258
8851,22257
8856,02002
8863,22251
8864,02159
8872,22235
8874,03189
8878,03267
8881,02160
8882,22259
8884,03188
8890,02161
8901,03174
8902,03190
8903,03173
8907,03191
8908,22236
8909,22250
8912,08107
8913,22231
8914,03283
8916,03284
8923,22255
8935,02162
8937,03175
8942,22233
8946,22260
8951,03275
8952,01198
8953,03192
8955,03193
8964,03280
8965,03279
8966,02165
8967,08347
8970,08111
8971,08112
8972,03194
8978,03195
8982,22244
8984,02166
8985,22254
8986,03277
8987,22228
8988,22261
8989,03196
8992,22248
8993,03276
8994,03197
8999,03159
9000003,06002
9000005,06003
9000012,24214
9000026,24215
9000058,22173
9000065,04002
9000066,05137
9000067,05138
9000068,05118
9000069,05139
9000070,05005
9000071,05003
9000072,05004
9000073,05002
9000074,05001
9000097,05146
9000098,05145
9000099,05148
9000100,05175
9000106,05180
9000107,05194
9000108,05188
9000109,05193
9000110,05191
9000111,05185
9000112,05190
9000113,05183
9000120,23165
9000122,23159
9000123,23158
9000124,23156
9000125,23157
9000127,23148
9000128,23104
9000129,23103
9000130,23101
9000131,23102
9000132,23107
9000134,23111
9000135,23112
9000140,23346
9000141,23348
9000142,23347
9000143,23110
9000145,23122
9000146,23286
9000147,23285
9000155,23345
9000157,23224
9000158,23225
9000159,23231
9000160,23352
9000161,23353
9000163,23239
9000164,23233
9000172,23189
9000173,23192
9000174,23198
9000184,23351
9000185,05211
9000186,05203
9000187,05205
9000188,05261
9000189,05212
9000195,23457
9000198,23197
9000199,23466
9000200,05189
9000201,05209
9000203,13252
9000204,13238
9000209,14207
9000211,13145
9000218,13114
9000224,02154
9000228,02151
9000235,02127
9000236,02141
9000240,02146
9000241,02145
9000246,02118
9000248,02233
9000249,02116
9000254,03215
9000255,03216
9000256,03217
9000257,03218
9000258,03219
9000259,03220
9000260,03221
9000261,03222
9000262,03223
9000263,03224
9000264,03225
9000266,03295
9000267,03293
9000269,03291
9000272,03301
9000273,03302
9000274,03146
9000275,03147
9000277,03143
9000278,03144
9000281,03141
9000288,14331
9000301,03129
9000304,03140
9000306,03151
9000307,03152
9000310,03241
9000312,03235
9000314,03236
9000316,03231
9000328,03238
9000339,20147
9000345,20187
9000347,20188
9000355,21190
9000367,03289
9000370,22207
9000377,03237
9000379,02155
9000380,01118
9000383,14330
9000384,01129
9000396,01198
9000406,01117
9000413,01205
9000414,01116
9000415,01115
9000416,01110
9000417,01111
9000418,01112
9000419,01102
9000420,01103
9000421,01101
9000422,01109
9000423,01104
9000424,01105
9000425,01108
9000426,01106
9000427,01107
9000428,01139
9000429,01138
9000430,01137
9000431,01140
9000432,01136
9000433,01135
9000434,01142
9000439,12156
9000442,12176
9000447,08229
9000448,08228
9000449,08231
9000451,08233
9000453,08235
9000454,08234
9000455,08237
9000459,08164
9000460,08163
9000466,13151
9000467,13159
9000468,13160
9000470,13162
9000475,13167
9000478,13170
9000479,13171
9000480,13172
9000485,13109
9000489,13181
